treatment,treatment_rep,coral_species,tile_rep,tile_ID_no,tile_ID_letter,recruit_number,surface_area_pre,recruit_age,recruit_individuals,chimera,dead_post,completely_removed,skeleton_remains,half_gone,inner_polyp_left,damage_<50
uncleaned,4,millepora,3,43,f,37,2.1,d,2,1,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,38,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,39,2.8,m,2,1,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,40,2,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,41,2.1,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,42,2,m,2,1,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,43,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,44,1.8,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,45,2,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,46,1.7,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,47,2.4,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,48,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,49,2,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,3,43,f,50,1.7,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,1,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,2,1,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,3,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,4,1.4,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,5,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,6,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,7,0.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,8,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,9,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,10,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,11,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,12,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,13,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,14,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,15,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,16,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,17,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,18,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,19,1.1,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,20,1.4,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,21,2.6,m,2,1,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,22,2,m,2,1,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,23,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,24,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,25,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,26,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,27,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,28,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,29,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,30,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,31,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,32,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,33,1.1,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,34,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,35,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,36,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,37,1.8,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,38,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,39,1.8,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,40,2.7,d,2,1,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,41,1.1,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,42,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,43,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,44,1.4,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,45,1.1,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,46,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,47,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,48,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,49,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,50,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,51,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,52,2,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,53,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,millepora,4,45,n,54,1.7,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,1,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,2,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,3,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,4,1.2,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,5,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,6,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,7,1.9,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,8,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,9,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,10,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,11,2.6,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,12,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,13,2.1,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,14,1,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,15,1.4,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,16,1.2,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,17,1.5,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,18,1.6,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,19,2.1,m,2,1,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,20,1.4,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,21,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,3,9,c,22,0.8,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,1,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,2,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,3,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,4,0.8,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,5,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,6,0.9,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,7,0.9,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,8,2,m,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,9,2.2,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,10,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,11,0.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,12,1.3,m,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,13,1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,14,1.9,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,15,1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,16,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,17,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,18,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,19,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,20,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,21,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,22,2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,23,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,24,2.7,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,25,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,26,1.3,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,27,1.1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,28,1.7,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,29,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,30,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,31,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,32,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,33,1.4,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,34,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,35,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,36,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,37,2.4,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,38,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,39,2.2,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,40,1.2,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,41,1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,42,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,43,0.7,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,44,3.4,d,2,1,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,45,1.8,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,46,1.5,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,47,1.6,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,48,1.1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,49,1.1,d,1,0,0,na,na,na,na,na
uncleaned,4,kenti,2,1,i,50,2.2,d,2,1,0,na,na,na,na,na
uncleaned,4,goniastrea,1,3,h,1,0.1,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,1,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,2,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,3,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,4,1.3,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,5,0.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,6,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,7,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,8,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,9,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,10,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,11,2.3,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,12,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,13,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,14,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,15,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,16,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,17,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,18,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,19,0.8,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,20,0.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,21,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,22,2,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,23,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,24,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,25,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,26,2.5,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,27,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,28,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,29,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,30,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,31,1.1,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,32,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,33,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,34,1.3,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,35,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,36,2.7,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,37,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,38,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,39,2.3,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,40,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,41,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,42,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,43,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,44,1.3,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,45,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,46,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,47,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,48,2.1,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,49,3,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,50,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,51,1,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,52,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,53,2.3,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,54,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,55,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,56,2.3,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,57,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,58,2.7,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,59,0.9,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,60,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,61,0.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,62,2.7,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,63,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,64,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,65,2.7,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,66,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,67,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,68,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,69,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,70,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,71,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,72,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,73,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,74,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,75,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,76,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,77,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,78,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,79,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,80,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,81,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,82,3.1,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,83,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,84,1.3,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,85,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,86,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,87,1,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,88,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,89,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,90,2.1,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,91,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,92,2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,93,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,94,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,95,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,96,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,97,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,98,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,99,1.6,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,100,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,101,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,102,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,103,0.9,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,104,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,105,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,106,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,107,0.8,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,108,2.5,m,2,1,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,109,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,110,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,111,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,1,19,i,112,1.7,d,2,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,1,1.1,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,2,0.9,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,3,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,4,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,5,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,6,3,d,3,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,7,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,8,1.1,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,9,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,10,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,11,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,12,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,13,4.6,d,5,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,14,2.1,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,15,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,16,3.4,d,3,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,17,1.1,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,18,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,19,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,20,2.3,m,2,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,21,2.2,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,22,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,23,1.3,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,24,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,25,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,26,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,27,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,28,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,29,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,30,2.3,d,2,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,31,1.8,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,32,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,33,1.8,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,34,1.1,d,1,0,1,na,yes,na,na,na
zscopas,1,kenti,1,9,b,35,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,36,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,37,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,38,1.8,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,39,2.5,m,2,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,40,2.3,d,2,1,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,41,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,42,2.4,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,43,1.9,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,44,1.6,d,1,0,0,na,na,na,na,na
zscopas,1,kenti,1,9,b,45,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,1,1.4,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,2,1.6,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,3,1.1,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,4,1.6,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,5,1.6,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,6,1,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,7,2.7,d,2,1,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,8,1.2,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,2,48,g,9,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,1,1.1,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,2,1.7,d,1,0,0,na,na,na,yes,na
zscopas,1,millepora,3,24,p,3,1.8,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,4,1.7,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,5,1,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,6,1.5,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,7,0.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,8,1.2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,9,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,10,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,11,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,12,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,13,1.1,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,14,1.7,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,15,1.8,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,16,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,17,2,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,18,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,19,1.3,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,20,0.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,21,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,22,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,23,1.5,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,24,0.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,25,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,26,1.6,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,27,0.7,d,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,28,1.4,m,1,0,0,na,na,na,na,na
zscopas,1,millepora,3,24,p,29,1.3,m,1,0,0,na,na,na,na,na
