treatment,treatment_rep,fish_short,video_num,video,video_rep,coral_species,tile_rep,flurry,bites
cbinotatus,1,CN,9,GX029508,CN1_GX029508,not_tile,0,1,10
cbinotatus,1,CN,9,GX029508,CN1_GX029508,not_tile,0,2,5
cbinotatus,1,CN,9,GX029508,CN1_GX029508,not_tile,0,3,6
cbinotatus,1,CN,9,GX029508,CN1_GX029508,not_tile,0,4,12
cbinotatus,1,CN,12,GX039506,CN1_GX039506,millepora,1,1,5
cbinotatus,1,CN,12,GX039506,CN1_GX039506,millepora,1,2,2
cbinotatus,1,CN,12,GX039506,CN1_GX039506,millepora,2,1,3
cbinotatus,1,CN,12,GX039506,CN1_GX039506,millepora,3,1,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,millepora,4,1,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,kenti,1,0,0
cbinotatus,1,CN,12,GX039506,CN1_GX039506,kenti,2,1,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,kenti,2,2,6
cbinotatus,1,CN,12,GX039506,CN1_GX039506,kenti,3,0,0
cbinotatus,1,CN,12,GX039506,CN1_GX039506,goniastrea,1,1,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,1,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,2,5
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,3,3
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,4,1
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,5,4
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,6,11
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,7,2
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,8,4
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,9,7
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,10,2
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,11,3
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,12,3
cbinotatus,1,CN,12,GX039506,CN1_GX039506,not_tile,0,13,2
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,1,1,6
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,1,2,3
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,1,3,4
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,2,0,0
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,3,1,3
cbinotatus,1,CN,1,GX019505,CN1_GX019505,millepora,4,0,0
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,1,1,4
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,1,2,2
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,1,3,1
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,2,1,1
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,2,2,5
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,2,3,1
cbinotatus,1,CN,1,GX019505,CN1_GX019505,kenti,3,0,0
cbinotatus,1,CN,1,GX019505,CN1_GX019505,goniastrea,1,0,0
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,1,5
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,2,1
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,3,6
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,4,2
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,5,1
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,6,2
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,7,2
cbinotatus,1,CN,1,GX019505,CN1_GX019505,not_tile,0,8,1
cbinotatus,1,CN,5,GX019509,CN1_GX019509,millepora,1,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,millepora,2,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,millepora,3,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,millepora,4,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,kenti,1,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,kenti,2,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,kenti,3,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,goniastrea,1,0,0
cbinotatus,1,CN,5,GX019509,CN1_GX019509,not_tile,0,0,0
cbinotatus,2,CN,3,GH013233,CN2_GH013233,millepora,1,1,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,millepora,2,0,0
cbinotatus,2,CN,3,GH013233,CN2_GH013233,millepora,3,0,0
cbinotatus,2,CN,3,GH013233,CN2_GH013233,millepora,4,1,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,kenti,1,1,3
cbinotatus,2,CN,3,GH013233,CN2_GH013233,kenti,2,1,5
cbinotatus,2,CN,3,GH013233,CN2_GH013233,kenti,3,0,0
cbinotatus,2,CN,3,GH013233,CN2_GH013233,goniastrea,1,0,0
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,1,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,2,4
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,3,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,4,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,5,2
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,6,3
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,7,15
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,8,3
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,9,8
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,10,4
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,11,7
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,12,1
cbinotatus,2,CN,3,GH013233,CN2_GH013233,not_tile,0,13,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,1,1,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,1,2,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,1,3,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,2,1,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,2,2,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,3,0,0
cbinotatus,2,CN,11,GH033230,CN2_GH033230,millepora,4,0,0
cbinotatus,2,CN,11,GH033230,CN2_GH033230,kenti,1,0,0
cbinotatus,2,CN,11,GH033230,CN2_GH033230,kenti,2,1,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,kenti,3,0,0
cbinotatus,2,CN,11,GH033230,CN2_GH033230,goniastrea,1,1,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,1,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,2,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,3,5
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,4,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,5,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,6,6
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,7,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,8,5
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,9,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,10,4
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,11,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,12,6
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,13,5
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,14,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,15,4
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,16,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,17,5
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,18,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,19,4
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,20,5
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,21,6
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,22,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,23,3
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,24,1
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,25,2
cbinotatus,2,CN,11,GH033230,CN2_GH033230,not_tile,0,26,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,1,0,0
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,2,1,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,2,2,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,2,3,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,3,1,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,3,2,6
cbinotatus,2,CN,13,GH033235,CN2_GH033235,millepora,4,,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,1,1,5
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,2,1,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,2,2,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,2,3,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,2,4,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,3,1,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,3,2,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,kenti,3,3,3
cbinotatus,2,CN,13,GH033235,CN2_GH033235,goniastrea,1,1,3
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,1,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,2,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,3,3
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,4,1
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,5,5
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,6,6
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,7,5
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,8,2
cbinotatus,2,CN,13,GH033235,CN2_GH033235,not_tile,0,9,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,1,1,4
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,2,1,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,2,2,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,3,1,3
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,3,2,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,millepora,4,0,0
cbinotatus,2,CN,16,GH043235,CN2_GH043235,kenti,1,1,3
cbinotatus,2,CN,16,GH043235,CN2_GH043235,kenti,2,1,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,kenti,2,2,3
cbinotatus,2,CN,16,GH043235,CN2_GH043235,kenti,2,3,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,kenti,3,0,0
cbinotatus,2,CN,16,GH043235,CN2_GH043235,goniastrea,1,1,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,1,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,2,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,3,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,4,3
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,5,6
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,6,1
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,7,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,8,7
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,9,3
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,10,5
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,11,2
cbinotatus,2,CN,16,GH043235,CN2_GH043235,not_tile,0,12,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,1,1,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,2,1,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,2,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,2,3,3
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,3,1,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,3,2,10
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,3,3,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,3,4,5
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,4,1,3
cbinotatus,2,CN,19,GH053235,CN2_GH053235,millepora,4,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,1,1,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,1,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,2,1,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,2,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,3,1,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,3,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,kenti,3,3,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,goniastrea,1,1,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,1,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,2,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,3,6
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,4,7
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,5,1
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,6,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,7,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,8,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,9,3
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,10,4
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,11,4
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,12,6
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,13,2
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,14,5
cbinotatus,2,CN,19,GH053235,CN2_GH053235,not_tile,0,15,11
cbinotatus,2,CN,21,GH063233,CN2_GH063233,millepora,1,1,1
cbinotatus,2,CN,21,GH063233,CN2_GH063233,millepora,2,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,millepora,3,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,millepora,4,1,4
cbinotatus,2,CN,21,GH063233,CN2_GH063233,kenti,1,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,kenti,2,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,kenti,3,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,goniastrea,1,0,0
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,1,2
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,2,4
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,3,1
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,4,3
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,5,4
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,6,10
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,7,3
cbinotatus,2,CN,21,GH063233,CN2_GH063233,not_tile,0,8,3
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,1,1,5
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,2,1,1
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,3,0,0
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,4,1,19
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,4,2,17
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,4,3,11
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,4,4,10
cbinotatus,3,CN,4,GH019130,CN3_GH019130,millepora,4,5,11
cbinotatus,3,CN,4,GH019130,CN3_GH019130,kenti,1,0,0
cbinotatus,3,CN,4,GH019130,CN3_GH019130,kenti,2,0,0
cbinotatus,3,CN,4,GH019130,CN3_GH019130,kenti,3,0,0
cbinotatus,3,CN,4,GH019130,CN3_GH019130,goniastrea,1,0,0
cbinotatus,3,CN,4,GH019130,CN3_GH019130,not_tile,0,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,millepora,1,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,millepora,2,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,millepora,3,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,millepora,4,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,kenti,1,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,kenti,2,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,kenti,3,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,goniastrea,1,0,0
cbinotatus,3,CN,6,GH028681,CN3_GH028681,not_tile,0,1,1
cbinotatus,3,CN,6,GH028681,CN3_GH028681,not_tile,0,2,3
cbinotatus,3,CN,6,GH028681,CN3_GH028681,not_tile,0,3,2
cbinotatus,3,CN,6,GH028681,CN3_GH028681,not_tile,0,4,2
cbinotatus,3,CN,9,GH038681,CN3_GH038681,millepora,1,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,millepora,2,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,millepora,3,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,millepora,4,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,kenti,1,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,kenti,2,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,kenti,3,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,goniastrea,1,0,0
cbinotatus,3,CN,9,GH038681,CN3_GH038681,not_tile,0,1,1
cbinotatus,3,CN,9,GH038681,CN3_GH038681,not_tile,0,2,1
cbinotatus,3,CN,19,GH069130,CN3_GH069130,millepora,1,1,1
cbinotatus,3,CN,19,GH069130,CN3_GH069130,millepora,2,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,millepora,3,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,millepora,4,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,kenti,1,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,kenti,2,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,kenti,3,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,goniastrea,1,0,0
cbinotatus,3,CN,19,GH069130,CN3_GH069130,not_tile,0,1,1
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,1,1,6
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,1,2,2
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,1,3,2
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,1,4,4
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,2,1,3
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,3,0,0
cbinotatus,3,CN,10,GH039130,CN3_GH039130,millepora,4,1,3
cbinotatus,3,CN,10,GH039130,CN3_GH039130,kenti,1,0,0
cbinotatus,3,CN,10,GH039130,CN3_GH039130,kenti,2,1,1
cbinotatus,3,CN,10,GH039130,CN3_GH039130,kenti,3,1,3
cbinotatus,3,CN,10,GH039130,CN3_GH039130,kenti,3,2,7
cbinotatus,3,CN,10,GH039130,CN3_GH039130,goniastrea,1,1,6
cbinotatus,3,CN,10,GH039130,CN3_GH039130,not_tile,0,1,1
cbinotatus,3,CN,23,GH089130,CN3_GH089130,millepora,1,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,millepora,2,1,3
cbinotatus,3,CN,23,GH089130,CN3_GH089130,millepora,3,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,millepora,4,1,2
cbinotatus,3,CN,23,GH089130,CN3_GH089130,kenti,1,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,kenti,2,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,kenti,3,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,goniastrea,1,0,0
cbinotatus,3,CN,23,GH089130,CN3_GH089130,not_tile,0,1,5
cbinotatus,3,CN,23,GH089130,CN3_GH089130,not_tile,0,2,3
cbinotatus,4,CN,1,GH018777,CN4_GH018777,millepora,1,1,5
cbinotatus,4,CN,1,GH018777,CN4_GH018777,millepora,1,2,6
cbinotatus,4,CN,1,GH018777,CN4_GH018777,millepora,2,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,millepora,3,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,millepora,4,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,kenti,1,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,kenti,2,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,kenti,3,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,goniastrea,1,0,0
cbinotatus,4,CN,1,GH018777,CN4_GH018777,not_tile,0,1,2
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,1,1,7
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,1,2,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,1,3,4
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,1,4,5
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,2,1,4
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,3,1,12
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,4,1,7
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,4,2,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,4,3,9
cbinotatus,4,CN,2,GH018778,CN4_GH018778,millepora,4,4,2
cbinotatus,4,CN,2,GH018778,CN4_GH018778,kenti,1,1,7
cbinotatus,4,CN,2,GH018778,CN4_GH018778,kenti,1,2,3
cbinotatus,4,CN,2,GH018778,CN4_GH018778,kenti,2,1,2
cbinotatus,4,CN,2,GH018778,CN4_GH018778,kenti,3,1,7
cbinotatus,4,CN,2,GH018778,CN4_GH018778,kenti,3,2,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,goniastrea,1,1,4
cbinotatus,4,CN,2,GH018778,CN4_GH018778,goniastrea,1,2,4
cbinotatus,4,CN,2,GH018778,CN4_GH018778,not_tile,0,1,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,not_tile,0,2,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,not_tile,0,3,1
cbinotatus,4,CN,2,GH018778,CN4_GH018778,not_tile,0,4,2
cbinotatus,4,CN,9,GH038777,CN4_GH038777,millepora,1,1,1
cbinotatus,4,CN,9,GH038777,CN4_GH038777,millepora,2,1,1
cbinotatus,4,CN,9,GH038777,CN4_GH038777,millepora,3,0,0
cbinotatus,4,CN,9,GH038777,CN4_GH038777,millepora,4,1,6
cbinotatus,4,CN,9,GH038777,CN4_GH038777,kenti,1,0,0
cbinotatus,4,CN,9,GH038777,CN4_GH038777,kenti,2,0,0
cbinotatus,4,CN,9,GH038777,CN4_GH038777,kenti,3,0,0
cbinotatus,4,CN,9,GH038777,CN4_GH038777,goniastrea,1,0,0
cbinotatus,4,CN,9,GH038777,CN4_GH038777,not_tile,0,1,3
cbinotatus,4,CN,9,GH038777,CN4_GH038777,not_tile,0,2,4
cbinotatus,4,CN,9,GH038777,CN4_GH038777,not_tile,0,3,3
cbinotatus,4,CN,9,GH038777,CN4_GH038777,not_tile,0,4,1
cbinotatus,4,CN,9,GH038777,CN4_GH038777,not_tile,0,5,5
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,1,1,3
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,1,2,5
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,1,3,2
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,2,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,3,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,millepora,4,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,kenti,1,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,kenti,2,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,kenti,3,1,2
cbinotatus,4,CN,10,GH038779,CN4_GH038779,goniastrea,1,0,0
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,1,3
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,2,2
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,3,3
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,4,2
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,5,2
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,6,4
cbinotatus,4,CN,10,GH038779,CN4_GH038779,not_tile,0,7,2
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,1,2
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,2,4
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,3,4
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,4,18
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,5,2
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,6,12
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,1,7,3
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,1,2
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,2,12
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,3,5
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,4,5
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,5,10
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,2,6,5
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,3,1,2
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,4,1,5
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,4,2,15
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,4,3,20
cbinotatus,4,CN,16,GH058779,CN4_GH058779,millepora,4,4,7
cbinotatus,4,CN,16,GH058779,CN4_GH058779,kenti,1,1,13
cbinotatus,4,CN,16,GH058779,CN4_GH058779,kenti,1,2,6
